t,t_planning,a0,a1,a2,q0,q0dot,fk0_x,fk0_y,q1,q1dot,fk1_x,fk1_y,q2,q2dot,fk2_x,fk2_y,fk3_x,fk3_y,obst_0_0_0,obst_0_1_0,obst_0_2_0
0.0,0.000510714000029111,1.997233180617286e-06,-0.00119796642279947,0.0,-0.07079760070240773,0.4006399212200905,0.0,0.0,0.0764140058714017,0.0013213347240163533,-0.07079760070240773,0.0764140058714017,-8.775913719853194e-06,-0.00017551753912826786,-0.07079760070240773,0.0764140058714017,-0.07079760070240773,0.0764140058714017,1.5,0.0,0.0
0.05,0.00030857199999445584,-0.036041638165446144,0.1803069523902336,0.0,-0.04579759570932482,0.500000099861659,0.0,0.0,0.08141101095530613,0.09994010167886035,-0.04579759570932482,0.08141101095530613,2.5161558743242033e-07,2.7030612080276974e-06,-0.04579759570932482,0.08141101095530613,-0.04579759570932482,0.08141101095530613,1.5,0.0,0.0
0.1,0.0002350600000227132,-0.04530718745289408,0.2071578944112567,0.0,-0.0208876948116555,0.49819801795338675,0.0,0.0,0.08685878342022463,0.108955449298372,-0.0208876948116555,0.08685878342022463,2.2499951163159823e-07,2.6934501280116967e-06,-0.0208876948116555,0.08685878342022463,-0.0208876948116555,0.08685878342022463,1.5,0.0,0.0
0.15000000000000002,0.00022727900000063528,-0.05732085491215222,0.23824889834580917,0.0,0.003908938117381601,0.49593265858074204,0.0,0.0,0.09282445062117131,0.11931334401893474,0.003908938117381601,0.09282445062117131,1.5631582520345722e-07,2.68137754493097e-06,0.003908938117381601,0.09282445062117131,0.003908938117381601,0.09282445062117131,1.5,0.0,0.0
0.2,0.0002261910000243006,-0.07291589444870161,0.2739655254644619,0.0,0.02856226890913833,0.49306661583513445,0.0,0.0,0.09938574006798247,0.13122578893622502,0.02856226890913833,0.09938574006798247,3.31069573671942e-08,2.666115033493718e-06,0.02856226890913833,0.09938574006798247,0.02856226890913833,0.09938574006798247,1.5,0.0,0.0
0.25,0.00023115099997994548,-0.09311394074976187,0.31444614890430145,0.0,0.05303330996477327,0.48942082111269936,0.0,0.0,0.10663194332845473,0.14492406520944787,0.05303330996477327,0.10663194332845473,-1.6086104436575886e-07,2.646713108682455e-06,0.05303330996477327,0.10663194332845473,0.05303330996477327,0.10663194332845473,1.5,0.0,0.0
0.3,0.00023663499996473547,-0.11908510462430688,0.35934324602728873,0.0,0.07727156616853378,0.4847651240752113,0.0,0.0,0.11466426196118779,0.16064637265466258,0.07727156616853378,0.11466426196118779,-4.464551371932091e-07,2.6219505406833716e-06,0.07727156616853378,0.11466426196118779,0.07727156616853378,0.11466426196118779,1.5,0.0,0.0
0.35,0.00022842399994260632,-0.15200520840546372,0.40747533777113554,0.0,0.10121210961073371,0.47881086884399593,0.0,0.0,0.12359493870898933,0.17861353495602653,0.10121210961073371,0.12359493870898933,-8.498553872402688e-07,2.5902932976897022e-06,0.10121210961073371,0.12359493870898933,0.10121210961073371,0.12359493870898933,1.5,0.0,0.0
0.39999999999999997,0.00024196399999709683,-0.1927317341872412,0.4563914259103474,0.0,0.12477264003191982,0.47121060842372275,0.0,0.0,0.13354430380121854,0.1989873018445826,0.12477264003191982,0.13354430380121854,-1.4025964349696013e-06,2.5498896985438007e-06,0.12477264003191982,0.13354430380121854,0.12477264003191982,0.13354430380121854,1.5,0.0,0.0
0.44999999999999996,0.00023514000008617586,-0.2412213938604162,0.5019700435035017,0.0,0.1478513411176379,0.4615740217143607,0.0,0.0,0.14463464745822394,0.22180687314009911,0.1478513411176379,0.14463464745822394,-2.140154857350225e-06,2.4986491770776506e-06,0.1478513411176379,0.14463464745822394,0.1478513411176379,0.14463464745822394,1.5,0.0,0.0
