t,t_planning,a0,a1,a2,q0,q0dot,fk0_x,fk0_y,q1,q1dot,fk1_x,fk1_y,q2,q2dot,fk2_x,fk2_y,fk3_x,fk3_y,obst_0_0_0,obst_0_1_0,obst_0_2_0
0.0,0.0032104669999171165,-3.793159683183542e-08,8.982794623215128e-06,0.0,0.35082643256254564,0.4006399212200905,0.0,0.0,-0.126912512508356,0.0013213347240163533,0.35082643256254564,-0.126912512508356,-8.775913719853194e-06,-0.00017551753912826786,0.35082643256254564,-0.126912512508356,0.35082643256254564,-0.126912512508356,1.5,0.0,0.0
0.05,0.0029067780000104904,-0.04198548890863485,0.20990458940900592,0.0,0.3758264324677165,0.49999999810342016,0.0,0.0,-0.12191249005140785,0.10000044913973148,0.3758264324677165,-0.12191249005140785,2.516073977778931e-07,2.703081557761732e-06,0.3758264324677165,-0.12191249005140785,0.3758264324677165,-0.12191249005140785,1.5,0.0,0.0
0.1,0.002667828999960875,-0.037016281055530786,0.16677526167074608,0.0,0.40072146865061575,0.49790072365798843,0.0,0.0,-0.11638770612089867,0.11049567861018171,0.40072146865061575,-0.11638770612089867,1.983152959526627e-07,2.691913053021868e-06,0.40072146865061575,-0.11638770612089867,0.40072146865061575,-0.11638770612089867,1.5,0.0,0.0
0.15000000000000002,0.002604961000088224,-0.04987354287375112,0.20816268290724216,0.0,0.42552396413087634,0.4960499096052119,0.0,0.0,-0.11044598403621263,0.11883444169371897,0.42552396413087634,-0.11044598403621263,1.6676595117952557e-07,2.682016435522492e-06,0.42552396413087634,-0.11044598403621263,0.42552396413087634,-0.11044598403621263,1.5,0.0,0.0
0.2,0.00284731700003249,-0.07028762187272086,0.2683910958385768,0.0,0.4502017757539525,0.49355623246152436,0.0,0.0,-0.10398385524425852,0.12924257583908094,0.4502017757539525,-0.10398385524425852,7.701407754633929e-08,2.668709037797756e-06,0.4502017757539525,-0.10398385524425852,0.4502017757539525,-0.10398385524425852,1.5,0.0,0.0
0.25,0.002877627999964716,-0.10372837786542766,0.3562777066065932,0.0,0.47470386832234723,0.4900418513678883,0.0,0.0,-0.096850748712708,0.14266213063100955,0.47470386832234723,-0.096850748712708,-1.0502758540060633e-07,2.650004708797131e-06,0.47470386832234723,-0.096850748712708,0.47470386832234723,-0.096850748712708,1.5,0.0,0.0
0.3,0.002562764000003881,-0.0727034395783317,0.2196342907652551,0.0,0.4989466399460776,0.48485543247461693,0.0,0.0,-0.08882694791464117,0.16047601596133876,0.4989466399460776,-0.08882694791464117,-4.3809491683667513e-07,2.622495344944875e-06,0.4989466399460776,-0.08882694791464117,0.4989466399460776,-0.08882694791464117,1.5,0.0,0.0
0.35,0.002833746000078463,-0.18750367357430964,0.5262237724394563,0.0,0.5230076529708629,0.4812202604957003,0.0,0.0,-0.08025406138966099,0.17145773049960125,0.5230076529708629,-0.08025406138966099,-6.33296673209884e-07,2.603026257308093e-06,0.5230076529708629,-0.08025406138966099,0.5230076529708629,-0.08025406138966099,1.5,0.0,0.0
0.39999999999999997,0.0025823729999956413,-0.1756568261476179,0.4190559716665967,0.0,0.5465999068117124,0.47184507681698484,0.0,0.0,-0.07036561543358215,0.1977689191215732,0.5465999068117124,-0.07036561543358215,-1.3447152354768102e-06,2.553517230098363e-06,0.5465999068117124,-0.07036561543358215,0.5465999068117124,-0.07036561543358215,1.5,0.0,0.0
0.44999999999999996,0.002643454000008205,-0.24641847730536792,0.5216631187754661,0.0,0.5697530185871926,0.46306223550960396,0.0,0.0,-0.05942952954833655,0.21872171770490223,0.5697530185871926,-0.05942952954833655,-2.005456936932992e-06,2.506744974269365e-06,0.5697530185871926,-0.05942952954833655,0.5697530185871926,-0.05942952954833655,1.5,0.0,0.0
