t,t_planning,a0,a1,a2,q0,q0dot,fk0_x,fk0_y,q1,q1dot,fk1_x,fk1_y,q2,q2dot,fk2_x,fk2_y,fk3_x,fk3_y,obst_0_0_0,obst_0_1_0,obst_0_2_0
0.0,0.0017204029999788872,-9.57251364048714e-07,0.00028023124272555556,0.0,-0.053209567688761186,0.4006399212200905,0.0,0.0,-0.12145132574712235,0.0013213347240163533,-0.053209567688761186,-0.12145132574712235,-8.775913719853194e-06,-0.00017551753912826786,-0.053209567688761186,-0.12145132574712235,-0.053209567688761186,-0.12145132574712235,1.5,0.0,0.0
0.05,0.0014121689999910814,0.007091552468269091,-0.03545897649594611,0.0,-0.028209570081889627,0.4999999521374318,0.0,0.0,-0.11645062516905391,0.1000140115621366,-0.028209570081889627,-0.11645062516905391,2.5160348194984404e-07,2.7030859674048856e-06,-0.028209570081889627,-0.11645062516905391,-0.028209570081889627,-0.11645062516905391,1.5,0.0,0.0
0.1,0.0018610519999811004,0.006918185592710624,-0.03524194719459128,0.0,-0.003191843593847374,0.5003545297608453,0.0,0.0,-0.11153857203218681,0.09824106273733953,-0.003191843593847374,-0.11153857203218681,4.1858911790230044e-07,2.705011682068258e-06,-0.003191843593847374,-0.11153857203218681,-0.003191843593847374,-0.11153857203218681,1.5,0.0,0.0
0.15000000000000002,0.0014721180000094591,0.006824020459270885,-0.035422204978117905,0.0,0.02184317835817666,0.5007004390404808,0.0,0.0,-0.10671462376330626,0.09647896537761018,0.02184317835817666,-0.10671462376330626,5.848928361459048e-07,2.7068903813751767e-06,0.02184317835817666,-0.10671462376330626,0.02184317835817666,-0.10671462376330626,1.5,0.0,0.0
0.2,0.0013430799999980536,0.006962933129770477,-0.03684466035814715,0.0,0.04689526036134885,0.5010416400634443,0.0,0.0,-0.10197923100687095,0.0947078551287045,0.04689526036134885,-0.10197923100687095,7.508677958842513e-07,2.708743635703473e-06,0.04689526036134885,-0.10197923100687095,0.04689526036134885,-0.10197923100687095,1.5,0.0,0.0
0.25,0.0012905510000109643,0.007066655686755352,-0.038162299235374564,0.0,0.07196474969734544,0.5013897867199328,0.0,0.0,-0.09733594990133099,0.09286562211079737,0.07196474969734544,-0.09733594990133099,9.175589318064181e-07,2.7106349589103985e-06,0.07196474969734544,-0.09733594990133099,0.07196474969734544,-0.09733594990133099,1.5,0.0,0.0
0.3,0.0014570790000050238,0.007122745819778564,-0.039300431438103994,0.0,0.09705190567255904,0.5017431195042706,0.0,0.0,-0.09278807454387943,0.09095750714902887,0.09705190567255904,-0.09278807454387943,1.084810190453704e-06,2.712554803936533e-06,0.09705190567255904,-0.09278807454387943,0.09705190567255904,-0.09278807454387943,1.5,0.0,0.0
0.35,0.0013292099999944185,0.00711531406042154,-0.040155591981541894,0.0,0.12215686851232192,0.5020992567952596,0.0,0.0,-0.08833845026502331,0.08899248557712389,0.12215686851232192,-0.08833845026502331,1.2524091916733252e-06,2.7144902243087424e-06,0.12215686851232192,-0.08833845026502331,0.12215686851232192,-0.08833845026502331,1.5,0.0,0.0
0.39999999999999997,0.0013025670000104128,0.007024419731863185,-0.04058744892580235,0.0,0.14727961963723604,0.5024550224982807,0.0,0.0,-0.08398921496612083,0.08698470597804701,0.14727961963723604,-0.08398921496612083,1.4200715855383525e-06,2.7164239279196068e-06,0.14727961963723604,-0.08398921496612083,0.14727961963723604,-0.08398921496612083,1.5,0.0,0.0
0.44999999999999996,0.0012891450000154236,0.006825139315358886,-0.040407652986642145,0.0,0.17241993181147988,0.5028062434848738,0.0,0.0,-0.07974144828953303,0.08495533353175713,0.17241993181147988,-0.07974144828953303,1.5874226506800227e-06,2.718333165121553e-06,0.17241993181147988,-0.07974144828953303,0.17241993181147988,-0.07974144828953303,1.5,0.0,0.0
0.49999999999999994,0.00134586200002218,-0.04759293448544266,0.28872161311540645,0.0,0.1975773068340119,0.5031475004506417,0.0,0.0,-0.0755947007454118,0.08293495088242525,0.1975773068340119,-0.0755947007454118,1.753974655482289e-06,2.7201883638422727e-06,0.1975773068340119,-0.0755947007454118,0.1975773068340119,-0.0755947007454118,1.5,0.0,0.0
0.5499999999999999,0.001341730999996571,-0.06492630817960876,0.33389558899970123,0.0,0.22261569952033036,0.5007678537263696,0.0,0.0,-0.07072614916850219,0.09737103153819546,0.22261569952033036,-0.07072614916850219,1.6763786797541435e-06,2.7076765807465876e-06,0.22261569952033036,-0.07072614916850219,0.22261569952033036,-0.07072614916850219,1.5,0.0,0.0
0.6,0.001418618000002425,-0.0016798815264424949,0.007315142691862231,0.0,0.24749177643619993,0.4975215383173891,0.0,0.0,-0.06502285861909349,0.11406581098818032,0.24749177643619993,-0.06502285861909349,1.5203608245277063e-06,2.6905975067795665e-06,0.24749177643619993,-0.06502285861909349,0.24749177643619993,-0.06502285861909349,1.5,0.0,0.0
0.65,0.0013667510000061611,-0.004656409544272488,0.020228365230308076,0.0,0.2723636536482536,0.49743754424106695,0.0,0.0,-0.05930128021295476,0.1144315681227736,0.2723636536482536,-0.05930128021295476,1.647350436765608e-06,2.69014262176553e-06,0.2723636536482536,-0.05930128021295476,0.2723636536482536,-0.05930128021295476,1.5,0.0,0.0
0.7000000000000001,0.0022120029999825874,-0.009604572422766466,0.04135173917164331,0.0,0.2972238898364458,0.49720472376385333,0.0,0.0,-0.05352913089374029,0.11544298638428914,0.2972238898364458,-0.05352913089374029,1.7609570380772113e-06,2.68888318437947e-06,0.2972238898364458,-0.05352913089374029,0.2972238898364458,-0.05352913089374029,1.5,0.0,0.0
0.7500000000000001,0.0015011520000030032,-0.01643877013687467,0.06947189789228808,0.0,0.32206011459358125,0.496724495142715,0.0,0.0,-0.047653602226596745,0.11751057334287143,0.32206011459358125,-0.047653602226596745,1.8522908041516065e-06,2.6862895213471395e-06,0.32206011459358125,-0.047653602226596745,0.32206011459358125,-0.047653602226596745,1.5,0.0,0.0
0.8000000000000002,0.001380436999994572,-0.026191243981037005,0.10733826163514992,0.0,0.34685524242537497,0.49590255663587124,0.0,0.0,-0.04160439381472247,0.12098416823748591,0.34685524242537497,-0.04160439381472247,1.9128198362540985e-06,2.6818591253875247e-06,0.34685524242537497,-0.04160439381472247,0.34685524242537497,-0.04160439381472247,1.5,0.0,0.0
0.8500000000000002,0.0013632200000017747,-0.03991773809043275,0.15623692858786975,0.0,0.37158489214721574,0.49459299443681937,0.0,0.0,-0.03528683974876046,0.1263510813192434,0.37158489214721574,-0.03528683974876046,1.9293541954915943e-06,2.6748179881103284e-06,0.37158489214721574,-0.03528683974876046,0.37158489214721574,-0.03528683974876046,1.5,0.0,0.0
0.9000000000000002,0.0013992100000166374,-0.06061185487171539,0.22252495187546972,0.0,0.3962147475238302,0.49259710753229774,0.0,0.0,-0.028578693361328768,0.13416292774863683,0.3962147475238302,-0.028578693361328768,1.8839269929558281e-06,2.664118140612975e-06,0.3962147475238302,-0.028578693361328768,0.3962147475238302,-0.028578693361328768,1.5,0.0,0.0
0.9500000000000003,0.001383398999990959,0.07604051530436218,-0.2562472556991645,0.0,0.4206930732632656,0.489566514788712,0.0,0.0,-0.021314234594208524,0.14528917534241012,0.4206930732632656,-0.021314234594208524,1.7450831790103405e-06,2.647928417649743e-06,0.4206930732632656,-0.021314234594208524,0.4206930732632656,-0.021314234594208524,1.5,0.0,0.0
1.0000000000000002,0.0013769100000047274,0.08416577135966286,-0.3134759029177181,0.0,0.44536150029096205,0.4933685405539301,0.0,0.0,-0.014690393966335598,0.13247681255745253,0.44536150029096205,-0.014690393966335598,2.2188077139985084e-06,2.6688324846034308e-06,0.44536150029096205,-0.014690393966335598,0.44536150029096205,-0.014690393966335598,1.5,0.0,0.0
1.0500000000000003,0.0014615720000108468,0.07495269394299608,-0.31933140803436944,0.0,0.47024034174705726,0.49757682912191326,0.0,0.0,-0.00885024309575682,0.11680301741156732,0.47024034174705726,-0.00885024309575682,2.7300546208470622e-06,2.6920900107402267e-06,0.47024034174705726,-0.00885024309575682,0.47024034174705726,-0.00885024309575682,1.5,0.0,0.0
1.1000000000000003,0.0014160850000166647,0.059617045379322775,-0.2964445029156848,0.0,0.4953065649380099,0.501324463819063,0.0,0.0,-0.0038084207452639017,0.1008364470098495,0.4953065649380099,-0.0038084207452639017,3.20111056469995e-06,2.712868374257945e-06,0.4953065649380099,-0.0038084207452639017,0.4953065649380099,-0.0038084207452639017,1.5,0.0,0.0
1.1500000000000004,0.001399555000006103,0.041859030922617,-0.24549066825035148,0.0,0.5205218307424113,0.5043053160880292,0.0,0.0,0.0004922903479398058,0.08601422186406583,0.5205218307424113,0.0004922903479398058,3.6043662981796016e-06,2.7294259227436855e-06,0.5205218307424113,0.0004922903479398058,0.5205218307424113,0.0004922903479398058,1.5,0.0,0.0
1.2000000000000004,0.0014471229999912794,0.02308897007627131,-0.15866041552806132,0.0,0.5458417441241186,0.5063982676341601,0.0,0.0,0.004179274770517568,0.07373968845154871,0.5458417441241186,0.004179274770517568,3.928735424038265e-06,2.7410443059597703e-06,0.5458417441241186,0.004179274770517568,0.5458417441241186,0.004179274770517568,1.5,0.0,0.0
1.2500000000000004,0.0013973730000031992,0.18243329849734025,-1.4072112755877222,0.0,0.5712193799310166,0.5075527161379736,0.0,0.0,0.007469608154275064,0.06580666767514598,0.5712193799310166,0.007469608154275064,4.169427588781211e-06,2.7474155771232965e-06,0.5712193799310166,0.007469608154275064,0.5712193799310166,0.007469608154275064,1.5,0.0,0.0
1.3000000000000005,0.0012989089999848602,0.0005002763365471452,0.05941264802057804,0.0,0.5970530989841576,0.5166743810628406,0.0,0.0,0.007241913349064798,-0.004553896104238691,0.5970530989841576,0.007241913349064798,5.126072276376114e-06,2.8058812922616514e-06,0.5970530989841576,0.007241913349064798,0.5970530989841576,0.007241913349064798,1.5,0.0,0.0
1.3500000000000005,0.0012854719999779718,0.0005162250874093388,0.17894336837048194,0.0,0.6228880687281406,0.516699394879668,0.0,0.0,0.007162750163904315,-0.0015832637032095916,0.6228880687281406,0.007162750163904315,5.268613919992422e-06,2.8060310124572688e-06,0.6228880687281406,0.007162750163904315,0.6228880687281406,0.007162750163904315,1.5,0.0,0.0
1.4000000000000006,0.0014162639999995008,-0.005555395663115803,0.38653227701808734,0.0,0.6487243290348426,0.5167252061340385,0.0,0.0,0.007530945399670053,0.007363904715314703,0.6487243290348426,0.007530945399670053,5.4112434921332685e-06,2.8063113376980797e-06,0.6487243290348426,0.007530945399670053,0.6487243290348426,0.007530945399670053,1.5,0.0,0.0
1.4500000000000006,0.0014040019999868036,-0.03331074145926749,0.6430925528315377,0.0,0.6745467008523858,0.5164474363508827,0.0,0.0,0.008865471327980944,0.02669051856621923,0.6745467008523858,0.008865471327980944,5.5266635730601e-06,2.805461447422113e-06,0.6745467008523858,0.008865471327980944,0.6745467008523858,0.008865471327980944,1.5,0.0,0.0
