t,t_planning,a0,a1,a2,q0,q0dot,fk0_x,fk0_y,q1,q1dot,fk1_x,fk1_y,q2,q2dot,fk2_x,fk2_y,fk3_x,fk3_y,obst_0_0_0,obst_0_1_0,obst_0_2_0
0.0,0.0004781000000093627,-0.00018468391394343975,0.054038460502498345,0.0,0.33869417727169104,0.4006399212200905,0.0,0.0,0.1832384513835872,0.0013213347240163533,0.33869417727169104,0.1832384513835872,-8.775913719853194e-06,-0.00017551753912826786,0.33869417727169104,0.1832384513835872,0.33869417727169104,0.1832384513835872,1.5,0.0,0.0
0.05,0.0003042730002107419,-0.1444427209254049,0.7031708789974167,0.0,0.36369371556190566,0.49999076580430285,0.0,0.0,0.18837354753480512,0.10270192302512524,0.36369371556190566,0.18837354753480512,2.508211233456287e-07,2.7039715428511218e-06,0.36369371556190566,0.18837354753480512,0.36369371556190566,0.18837354753480512,1.5,0.0,0.0
0.1,0.00028432400017663895,-0.2647497527781555,0.9462993703393022,0.0,0.3883321470498068,0.4927686297580326,0.0,0.0,0.19526657088355467,0.1378604669749954,0.3883321470498068,0.19526657088355467,-2.6221994257069573e-07,2.667063558046392e-06,0.3883321470498068,0.19526657088355467,0.3883321470498068,0.19526657088355467,1.5,0.0,0.0
0.15000000000000002,0.0002950309999505407,-0.46550176699811585,1.2054493107574982,0.0,0.4123087041557626,0.47953114211912484,0.0,0.0,0.20452534265815273,0.1851754354919592,0.4123087041557626,0.20452534265815273,-1.3170351298532244e-06,2.5993247953889924e-06,0.4123087041557626,0.20452534265815273,0.4123087041557626,0.20452534265815273,1.5,0.0,0.0
0.2,0.0002486840000983648,-0.7365802828306784,1.3691973331630332,0.0,0.4351215068442237,0.45625605376921907,0.0,0.0,0.21679773770964544,0.2454479010298318,0.4351215068442237,0.21679773770964544,-3.2762279141218545e-06,2.4795459757360265e-06,0.4351215068442237,0.21679773770964544,0.4351215068442237,0.21679773770964544,1.5,0.0,0.0
0.25,0.00026525199996285664,-0.9600786283886988,1.282800388530563,0.0,0.45609285882560846,0.4194270396276851,0.0,0.0,0.23249312609404987,0.3139077676879802,0.45609285882560846,0.23249312609404987,-6.458117260810723e-06,2.2877856009717562e-06,0.45609285882560846,0.23249312609404987,0.45609285882560846,0.23249312609404987,1.5,0.0,0.0
0.3,0.00030075500012571865,-0.9651662890114371,0.9482501080181865,0.0,0.47466401423602134,0.3714231082082502,0.0,0.0,0.25139551544978855,0.37804778711450493,0.47466401423602134,0.25139551544978855,-1.0652892324803975e-05,2.033680153379363e-06,0.47466401423602134,0.25139551544978855,0.47466401423602134,0.25139551544978855,1.5,0.0,0.0
0.35,0.00030629400021098263,-0.7752820947412691,0.5888755919254804,0.0,0.49082225392390477,0.32316479375767837,0.0,0.0,0.27266853007558234,0.42546029251541195,0.49082225392390477,0.27266853007558234,-1.4883411377318615e-05,1.7741102047888452e-06,0.49082225392390477,0.27266853007558234,0.49082225392390477,0.27266853007558234,1.5,0.0,0.0
0.39999999999999997,0.00029887999994571146,-0.5609837451743916,0.35071951854969813,0.0,0.505042288374936,0.2844006890206149,0.0,0.0,0.29541373368119195,0.4549040721116849,0.505042288374936,0.29541373368119195,-1.8274713825132336e-05,1.5633368032806672e-06,0.505042288374936,0.29541373368119195,0.505042288374936,0.29541373368119195,1.5,0.0,0.0
0.44999999999999996,0.0002930959999503102,-0.4051107722130263,0.21981720757230894,0.0,0.5178598634630315,0.2563515017618953,0.0,0.0,0.319035736083173,0.4724400480391695,0.5178598634630315,0.319035736083173,-2.071467628246806e-05,1.4099435135920898e-06,0.5178598634630315,0.319035736083173,0.5178598634630315,0.319035736083173,1.5,0.0,0.0
0.49999999999999994,0.0002879650000977563,-0.31051689002194327,0.15164841112115124,0.0,0.5296646616205934,0.23609596315124398,0.0,0.0,0.34320728150408053,0.48343090841778497,0.5296646616205934,0.34320728150408053,-2.2462644377947e-05,1.2988584903051135e-06,0.5296646616205934,0.34320728150408053,0.5296646616205934,0.34320728150408053,1.5,0.0,0.0
0.5499999999999999,0.0002573149999989255,-0.26450391447073063,0.11881837884675786,0.0,0.5406931675531,0.2205701186501468,0.0,0.0,0.36775794795278755,0.4910133289738427,0.5406931675531,0.36775794795278755,-2.379155799269712e-05,1.2135939944758283e-06,0.5406931675531,0.36775794795278755,0.5406931675531,0.36775794795278755,1.5,0.0,0.0
0.6,0.0002815450000070996,-0.2595816369877508,0.1083050396379801,0.0,0.55106041369943,0.20734492292661028,0.0,0.0,0.3926056603486105,0.4969542479161808,0.55106041369943,0.3926056603486105,-2.491819249371448e-05,1.1409162809231377e-06,0.55106041369943,0.3926056603486105,0.55106041369943,0.3926056603486105,1.5,0.0,0.0
0.65,0.0002980270000989549,0.08587818177622637,-0.033226567541285223,0.0,0.5607787057532919,0.19436584107722274,0.0,0.0,0.4177241353435288,0.50236949989808,0.5607787057532919,0.4177241353435288,-2.6026366084232127e-05,1.069573606883049e-06,0.5607787057532919,0.4177241353435288,0.5607787057532919,0.4177241353435288,1.5,0.0,0.0
0.7000000000000001,0.00026099499996234954,0.13192879724917028,-0.05234442648913601,0.0,0.5707116932615929,0.19865975016603407,0.0,0.0,0.44275954391957456,0.5007081715210158,0.5707116932615929,0.44275954391957456,-2.5587391687398174e-05,1.0932344351562124e-06,0.5707116932615929,0.44275954391957456,0.5707116932615929,0.44275954391957456,1.5,0.0,0.0
0.7500000000000001,0.0004143180001392466,0.25098799792154386,-0.10342982491456243,0.0,0.5809745027630174,0.20525619002849257,0.0,0.0,0.46766409142939463,0.49809095019655886,0.5809745027630174,0.46766409142939463,-2.494051843583836e-05,1.129597383431501e-06,0.5809745027630174,0.46766409142939463,0.5809745027630174,0.46766409142939463,1.5,0.0,0.0
0.8000000000000002,0.00025075300004573364,1.1472924647090523,-0.5069577792908095,0.0,0.591864782259247,0.21780558992456978,0.0,0.0,0.4923100643769221,0.49291945895083056,0.591864782259247,0.4923100643769221,-2.375738183458219e-05,1.198849874334829e-06,0.591864782259247,0.4923100643769221,0.591864782259247,0.4923100643769221,1.5,0.0,0.0
0.8500000000000002,0.0003129679998892243,-0.2580146013753821,0.1518469450103419,0.0,0.6056232929172488,0.2751702131600224,0.0,0.0,0.5156886428761758,0.46757156998629024,0.6056232929172488,0.5156886428761758,-1.8547226587739295e-05,1.518473738613409e-06,0.6056232929172488,0.5156886428761758,0.6056232929172488,0.5156886428761758,1.5,0.0,0.0
0.9000000000000002,0.0002896779999446153,-0.26669758944060445,0.147206333138253,0.0,0.6187367670718112,0.26226948309125325,0.0,0.0,0.5394468387380268,0.47516391723680723,0.6187367670718112,0.5394468387380268,-1.9629495883341193e-05,1.4474113484505205e-06,0.6187367670718112,0.5394468387380268,0.6187367670718112,0.5394468387380268,1.5,0.0,0.0
0.9500000000000003,0.00024876299994502915,-0.17439066873581915,0.08996898084336347,0.0,0.6311834972527729,0.24893460361922304,0.0,0.0,0.5635730504327244,0.48252423389371984,0.6311834972527729,0.5635730504327244,-2.075429562363463e-05,1.3739437722882579e-06,0.6311834972527729,0.5635730504327244,0.6311834972527729,0.5635730504327244,1.5,0.0,0.0
1.0000000000000002,0.0002688219999527064,-0.13301300704588173,0.06560679540859504,0.0,0.6431942507618947,0.24021507018243207,0.0,0.0,0.5879241845795263,0.487022682935888,0.6431942507618947,0.5879241845795263,-2.146841748635697e-05,1.3258528401203408e-06,0.6431942507618947,0.5879241845795263,0.6431942507618947,0.5879241845795263,1.5,0.0,0.0
1.0500000000000003,0.0003134020000743476,-0.11003333852698041,0.05241676986961394,0.0,0.6548724717534015,0.23356441983013798,0.0,0.0,0.6124393357148485,0.4903030227063178,0.6548724717534015,0.6124393357148485,-2.199920516528432e-05,1.2891564324901136e-06,0.6548724717534015,0.6124393357148485,0.6548724717534015,0.6124393357148485,1.5,0.0,0.0
