t,t_planning,a0,a1,a2,q0,q0dot,fk0_x,fk0_y,q1,q1dot,fk1_x,fk1_y,q2,q2dot,fk2_x,fk2_y,fk3_x,fk3_y,obst_0_0_0,obst_0_1_0,obst_0_2_0
0.0,0.0010913329999766574,-5.761623821706058e-08,1.2535589637113362e-05,0.0,0.12316591765337268,0.4006399212200905,0.0,0.0,0.46835339055236186,0.0013213347240163533,0.12316591765337268,0.46835339055236186,-8.775913719853194e-06,-0.00017551753912826786,0.12316591765337268,0.46835339055236186,0.12316591765337268,0.46835339055236186,1.5,0.0,0.0
0.05,0.0009506480000709416,-0.021667958368492002,0.10833373983553674,0.0,0.14816591750933183,0.4999999971191881,0.0,0.0,0.4733534218912976,0.10000062677948218,0.14816591750933183,0.4733534218912976,2.5160731214834565e-07,2.7030816127774155e-06,0.14816591750933183,0.4733534218912976,0.14816591750933183,0.4733534218912976,1.5,0.0,0.0
0.1,0.0011824359999081935,-0.02276862530835455,0.10775332917898318,0.0,0.17311174746936986,0.4989165992007635,0.0,0.0,0.4786242875798601,0.10541731377125907,0.17311174746936986,0.4786242875798601,2.8950534361869827e-07,2.6972682238860977e-06,0.17311174746936986,0.4786242875798601,0.17311174746936986,0.4786242875798601,1.5,0.0,0.0
0.15000000000000002,0.0010490999998182815,-0.02171535836879579,0.09754798818413815,0.0,0.19800065586613724,0.49777816793534574,0.0,0.0,0.4841645365913709,0.11080498023020827,0.19800065586613724,0.4841645365913709,3.221722491613801e-07,2.691156292045624e-06,0.19800065586613724,0.4841645365913709,0.19800065586613724,0.4841645365913709,1.5,0.0,0.0
0.2,0.001013209999882747,-0.014069211372147894,0.060401353706579536,0.0,0.2228352758669826,0.49669240001690595,0.0,0.0,0.4899486555733416,0.11568237963941523,0.2228352758669826,0.4899486555733416,3.592607975145391e-07,2.685320044952291e-06,0.2228352758669826,0.4899486555733416,0.2228352758669826,0.4899486555733416,1.5,0.0,0.0
0.25,0.0009566539999923407,0.02715520681944117,-0.11347313755265084,0.0,0.24763472283939758,0.4959889394482986,0.0,0.0,0.495883777939579,0.11870244732474429,0.24763472283939758,0.495883777939579,4.303766827888382e-07,2.6815273194792527e-06,0.24763472283939758,0.495883777939579,0.24763472283939758,0.495883777939579,1.5,0.0,0.0
0.3,0.0008942949998527183,-0.20778516374448952,0.9142888323635788,0.0,0.27250205782886106,0.49734669978927065,0.0,0.0,0.5015352174619351,0.1130287904471121,0.27250205782886106,0.5015352174619351,6.863443815323862e-07,2.6889389223010776e-06,0.27250205782886106,0.5015352174619351,0.27250205782886106,0.5015352174619351,1.5,0.0,0.0
0.35,0.0009323320000476087,-0.1475441990621339,0.45260007941174707,0.0,0.29684992990896375,0.4869574416020462,0.0,0.0,0.5094723790651989,0.15874323206528998,0.29684992990896375,0.5094723790651989,-1.1169227666729882e-07,2.636409683195665e-06,0.29684992990896375,0.5094723790651989,0.29684992990896375,0.5094723790651989,1.5,0.0,0.0
0.39999999999999997,0.0008996120000119845,-0.1489117793126079,0.3937435984786522,0.0,0.3208289414914105,0.4795802316489395,0.0,0.0,0.5185410408669933,0.18137323603587668,0.3208289414914105,0.5185410408669933,-6.420960051699625e-07,2.59735096118588e-06,0.3208289414914105,0.5185410408669933,0.3208289414914105,0.5185410408669933,1.5,0.0,0.0
0.44999999999999996,0.001095733000056498,-0.15670730289059953,0.36798055843549726,0.0,0.3444356736255765,0.47213464268330907,0.0,0.0,0.5285940616649845,0.2010604159598086,0.3444356736255765,0.5285940616649845,-1.1806030841160506e-06,2.557690504937303e-06,0.3444356736255765,0.5285940616649845,0.3444356736255765,0.5285940616649845,1.5,0.0,0.0
0.49999999999999994,0.0010479789998498745,-0.1919205394393571,0.40603418029081356,0.0,0.36765063750251503,0.4642992775387791,0.0,0.0,0.5395670338590637,0.21945944388158278,0.36765063750251503,0.5395670338590637,-1.7560894983421988e-06,2.515823652271474e-06,0.36765063750251503,0.5395670338590637,0.36765063750251503,0.5395670338590637,1.5,0.0,0.0
0.5499999999999999,0.000998896000055538,-0.23910003447173434,0.45344761834314995,0.0,0.3903858000308551,0.4547032505668112,0.0,0.0,0.5515550915038695,0.23976115289612263,0.3903858000308551,0.5515550915038695,-2.491722699475195e-06,2.4645443426656688e-06,0.3903858000308551,0.5515550915038695,0.3903858000308551,0.5515550915038695,1.5,0.0,0.0
0.6,0.0009709749999728956,-0.08916794764194347,0.15043088728750953,0.0,0.4125232124730165,0.4427482488432245,0.0,0.0,0.5646767681945347,0.2624335338132791,0.4125232124730165,0.5646767681945347,-3.441683395772791e-06,2.4006595633645076e-06,0.4125232124730165,0.5646767681945347,0.4125232124730165,0.5646767681945347,1.5,0.0,0.0
0.65,0.0010102840001309232,-0.2165452309132162,0.3515734920195588,0.0,0.4344377050460728,0.4382898514611273,0.0,0.0,0.5781745221034175,0.26995507817765424,0.4344377050460728,0.5781745221034175,-3.7218892481546698e-06,2.3765662906409377e-06,0.4344377050460728,0.5781745221034175,0.4344377050460728,0.5781745221034175,1.5,0.0,0.0
0.7000000000000001,0.0010086669999509468,-0.23944627259748907,0.3559716421938958,0.0,0.4558108345418459,0.4274625899154665,0.0,0.0,0.5925512097423499,0.28753375277863136,0.4558108345418459,0.5925512097423499,-4.575028504177558e-06,2.3184041497906458e-06,0.4558108345418459,0.5925512097423499,0.4558108345418459,0.5925512097423499,1.5,0.0,0.0
