t,t_planning,a0,a1,a2,q0,q0dot,fk0_x,fk0_y,q1,q1dot,fk1_x,fk1_y,q2,q2dot,fk2_x,fk2_y,fk3_x,fk3_y,obst_0_0_0,obst_0_1_0,obst_0_2_0
0.0,0.00045199199999501616,-2.480455055853259e-05,0.00690849880956095,0.0,-0.053209567688761186,0.4006399212200905,0.0,0.0,-0.12145132574712235,0.0013213347240163533,-0.053209567688761186,-0.12145132574712235,-8.775913719853194e-06,-0.00017551753912826786,-0.053209567688761186,-0.12145132574712235,-0.053209567688761186,-0.12145132574712235,1.5,0.0,0.0
0.05,0.0003145100000097045,-0.04114448903115964,0.20500379736238025,0.0,-0.028209629700137615,0.4999987597724721,0.0,0.0,-0.11643405450013687,0.10034542494047838,-0.028209629700137615,-0.11643405450013687,2.5150159135434697e-07,2.703193418967732e-06,-0.028209629700137615,-0.11643405450013687,-0.028209629700137615,-0.11643405450013687,1.5,0.0,0.0
0.1,0.00042048299999919436,-0.05207861453490925,0.23446726868290937,0.0,-0.003312552934091898,0.4979415353209141,0.0,0.0,-0.11090427375970713,0.11059561480859734,-0.003312552934091898,-0.11090427375970713,2.0198953676443583e-07,2.6922431761680807e-06,-0.003312552934091898,-0.11090427375970713,-0.003312552934091898,-0.11090427375970713,1.5,0.0,0.0
0.15000000000000002,0.0003193979999878138,-0.06664289677340829,0.26986511144012654,0.0,0.021454327295616547,0.49533760459416865,0.0,0.0,-0.10478832484757007,0.12231897824274267,0.021454327295616547,-0.10478832484757007,1.0285386314057141e-07,2.678390979971168e-06,0.021454327295616547,-0.10478832484757007,0.021454327295616547,-0.10478832484757007,1.5,0.0,0.0
0.2,0.00023338899998748275,-0.0861506770277447,0.3120885326271445,0.0,0.04605460028339147,0.49200545975549825,0.0,0.0,-0.09799771315683273,0.1358122338147488,0.04605460028339147,-0.09799771315683273,-6.234384891263979e-08,2.6606761099261787e-06,0.04605460028339147,-0.09799771315683273,0.04605460028339147,-0.09799771315683273,1.5,0.0,0.0
0.25,0.00021075099999734448,-0.11234965759553761,0.36185899247872355,0.0,0.07043949657859701,0.48769792590411104,0.0,0.0,-0.09042688013452733,0.1514166604461057,0.07043949657859701,-0.09042688013452733,-3.1598477862398e-07,2.637790434910259e-06,0.07043949657859701,-0.09042688013452733,0.07043949657859701,-0.09042688013452733,1.5,0.0,0.0
0.3,0.0002070669999909569,-0.14746235688066744,0.4193712529551072,0.0,0.09454351872981377,0.48208044302433417,0.0,0.0,-0.08195139963102525,0.1695096100700414,0.09454351872981377,-0.08195139963102525,-6.883598518260119e-07,2.607962699565836e-06,0.09454351872981377,-0.08195139963102525,0.09454351872981377,-0.08195139963102525,1.5,0.0,0.0
0.35,0.00022020199997996315,-0.19407478872877681,0.48366396689687813,0.0,0.11827888498882884,0.4747073251803008,0.0,0.0,-0.07242749099513528,0.1904781727177961,0.11827888498882884,-0.07242749099513528,-1.219824181833566e-06,2.5688304971946523e-06,0.11827888498882884,-0.07242749099513528,0.11827888498882884,-0.07242749099513528,1.5,0.0,0.0
0.39999999999999997,0.00021109900001192727,-0.25466179004303346,0.551647156042192,0.0,0.14152906427602194,0.46500358574386197,0.0,0.0,-0.061694422442002725,0.2146613710626391,0.14152906427602194,-0.061694422442002725,-1.9624584546309706e-06,2.5173382064556465e-06,0.14152906427602194,-0.061694422442002725,0.14152906427602194,-0.061694422442002725,1.5,0.0,0.0
0.44999999999999996,0.00020855100001426763,-0.3304237183756391,0.6168977086911729,0.0,0.1641425890881076,0.4522704962417103,0.0,0.0,-0.04958223599876428,0.24224372886474754,0.1641425890881076,-0.04958223599876428,-2.9796052500799167e-06,2.4497541751321428e-06,0.1641425890881076,-0.04958223599876428,0.1641425890881076,-0.04958223599876428,1.5,0.0,0.0
